DATE,OPEN,CLOSE,HIGH,LOW,VOL,AMO,Capital,Fun
20231116,3.37,3.34,3.37,3.33,163168.000000,54548304.000000,40028872.000000,0.000000
20231117,3.32,3.24,3.34,3.23,230630.843750,75097456.000000,40028872.000000,0.000000
20231120,3.26,3.27,3.29,3.23,132546.015625,43169776.000000,40028872.000000,1.000000
20231121,3.28,3.35,3.44,3.27,319850.843750,108113528.000000,40028872.000000,1.000000
20231122,3.35,3.4,3.53,3.35,344214.031250,118848376.000000,40028872.000000,1.000000
20231123,3.4,3.48,3.5,3.33,342295.906250,117826720.000000,40028872.000000,1.000000
20231124,3.49,3.45,3.53,3.43,254814.656250,88629240.000000,40028872.000000,0.000000
20231127,3.44,3.38,3.45,3.33,266317.250000,89541344.000000,40028872.000000,0.000000
20231128,3.37,3.32,3.37,3.31,176633.000000,58903296.000000,40028872.000000,0.000000
20231129,3.32,3.26,3.34,3.25,162827.125000,53326144.000000,40028872.000000,0.000000
20231130,3.26,3.22,3.27,3.21,158161.968750,51155204.000000,40028872.000000,0.000000
20231201,3.22,3.24,3.25,3.19,141903.765625,45859408.000000,40028872.000000,1.000000
20231204,3.25,3.16,3.25,3.13,254364.281250,80532144.000000,40028872.000000,0.000000
20231205,3.17,3.11,3.18,3.11,135663.000000,42529232.000000,40028872.000000,0.000000
20231206,3.11,3.16,3.19,3.1,134259.765625,42310748.000000,40028872.000000,1.000000
20231207,3.16,3.2,3.21,3.13,137343.265625,43626716.000000,40028872.000000,1.000000
20231208,3.18,3.11,3.2,3.1,154282.953125,48392204.000000,40028872.000000,0.000000
20231211,3.1,3.14,3.15,3.05,182277.000000,56549296.000000,40028872.000000,1.000000
20231212,3.14,3.19,3.2,3.13,185699.203125,58973616.000000,40028872.000000,1.000000
20231213,3.17,3.15,3.19,3.14,105668.171875,33420594.000000,40028872.000000,0.000000
20231214,3.15,3.17,3.2,3.15,103168.007812,32735996.000000,40028872.000000,1.000000
20231215,3.19,3.18,3.24,3.16,207889.296875,66647616.000000,40028872.000000,0.000000
20231218,3.19,3.09,3.21,3.07,183094.796875,57249420.000000,40028872.000000,0.000000
20231219,3.07,3.04,3.11,3.02,174158.359375,53245140.000000,40028872.000000,0.000000
20231220,3.06,2.98,3.06,2.98,148654.953125,44690748.000000,40028872.000000,0.000000
20231221,2.99,3.05,3.07,2.96,149031.062500,45076460.000000,40028872.000000,1.000000
20231222,3.05,3.02,3.06,2.98,145963.015625,44073944.000000,40028872.000000,0.000000
20231225,3.03,3.02,3.04,2.99,78263.000000,23590304.000000,40028872.000000,0.000000
20231226,3.01,2.98,3.03,2.97,100389.500000,30090246.000000,40028872.000000,0.000000
20231227,2.98,2.96,3.01,2.94,109479.812500,32445056.000000,40028872.000000,0.000000
20231228,2.96,3.01,3.02,2.92,177786.046875,53207912.000000,40028872.000000,1.000000
20231229,3.01,2.97,3.02,2.96,207156.953125,61751260.000000,40028872.000000,0.000000
20240102,2.96,2.92,2.98,2.92,168621.640625,49522984.000000,40028872.000000,0.000000
20240103,2.92,2.93,2.96,2.92,138816.640625,40797268.000000,40028872.000000,1.000000
20240104,2.95,2.9,2.95,2.89,167001.656250,48607844.000000,40028872.000000,0.000000
20240105,2.9,2.93,2.98,2.88,187278.000000,55071140.000000,40028872.000000,1.000000
20240108,2.94,2.83,2.95,2.82,221839.484375,63551216.000000,40028872.000000,0.000000
20240109,2.83,2.85,2.89,2.82,126874.796875,36185104.000000,40028872.000000,1.000000
20240110,2.85,2.88,2.91,2.82,132031.343750,37948928.000000,40028872.000000,1.000000
20240111,2.87,2.89,2.91,2.85,83460.390625,24033292.000000,40028872.000000,1.000000
20240112,2.89,2.92,2.97,2.88,118324.593750,34726664.000000,40028872.000000,1.000000
20240115,2.9,2.93,2.95,2.88,99780.000000,29119860.000000,40028872.000000,1.000000
20240116,2.93,2.89,2.95,2.85,127481.000000,36811988.000000,40028872.000000,0.000000
20240117,2.88,2.81,2.89,2.8,86061.007812,24484546.000000,40028872.000000,0.000000
