DATE,OPEN,CLOSE,HIGH,LOW,VOL,AMO,Capital,Fun
20230918,5.1,5.21,5.25,5.1,89542.046875,48737212.000000,16922096.000000,0.000000
20230919,5.27,5.21,5.27,5.15,60651.968750,33045104.000000,16922096.000000,0.000000
20230920,5.2,5.17,5.28,5.16,60395.980469,32957396.000000,16922096.000000,0.000000
20230921,5.21,5.06,5.21,5.03,76695.156250,40949028.000000,16922096.000000,0.000000
20230922,5.09,5.13,5.14,5.03,70568.187500,37701256.000000,16922096.000000,0.000000
20230925,5.15,5.16,5.23,5.12,64188.601562,34808408.000000,16922096.000000,0.000000
20230926,5.17,5.13,5.18,5.11,45243.000000,24360562.000000,16922096.000000,0.000000
20230927,5.13,5.03,5.14,5.02,57508.328125,30604844.000000,16922096.000000,0.000000
20230928,5.04,5.01,5.1,4.99,130491.359375,69058128.000000,16922096.000000,1.000000
20231009,4.99,5.17,5.2,4.99,128080.976562,68904848.000000,16922096.000000,0.000000
20231010,5.15,5.2,5.22,5.06,83936.000000,45415444.000000,16922096.000000,0.000000
20231011,5.23,5.06,5.23,5.05,65141.578125,34881236.000000,16922096.000000,0.000000
20231012,5.09,5.2,5.23,5.07,75208.789062,40765780.000000,16922096.000000,0.000000
20231013,5.19,5.18,5.28,5.17,70673.398438,38623988.000000,16922096.000000,0.000000
20231016,5.18,5.17,5.23,5.11,74771.601562,40504472.000000,16922096.000000,0.000000
20231017,5.2,5.05,5.21,5.02,74457.000000,39619384.000000,16922096.000000,1.000000
20231018,5.04,5.07,5.13,5,69134.000000,36770312.000000,16922096.000000,0.000000
20231019,5.06,4.95,5.06,4.91,78029.101562,40735972.000000,16922096.000000,0.000000
20231020,4.91,4.92,5.08,4.91,78870.296875,41259596.000000,16922096.000000,0.000000
20231023,4.9,4.8,4.93,4.76,73328.812500,37296832.000000,16922096.000000,1.000000
20231024,4.8,4.89,4.94,4.8,66137.500000,33960956.000000,16922096.000000,0.000000
20231025,4.95,5.05,5.08,4.93,85749.000000,45256776.000000,16922096.000000,0.000000
20231026,5.02,5.2,5.22,5,97777.148438,52550292.000000,16922096.000000,0.000000
20231027,5.17,5.36,5.41,5.17,164199.500000,92023952.000000,16922096.000000,0.000000
20231030,5.36,5.16,5.38,5.11,198572.843750,107888568.000000,16922096.000000,0.000000
20231031,5.15,5.01,5.18,5,134885.328125,71491976.000000,16922096.000000,0.000000
20231101,4.99,5.05,5.12,4.94,132231.781250,69958112.000000,16922096.000000,0.000000
20231102,5.05,5.06,5.15,5.02,97194.632812,52065420.000000,16922096.000000,0.000000
20231103,5.07,5.07,5.15,5.06,82814.453125,44297072.000000,16922096.000000,0.000000
20231106,5.08,5.24,5.25,5.06,115139.960938,62806672.000000,16922096.000000,0.000000
20231107,5.25,5.22,5.32,5.21,95650.000000,52709948.000000,16922096.000000,0.000000
20231108,5.25,5.21,5.27,5.16,81719.000000,44585240.000000,16922096.000000,0.000000
20231109,5.21,5.2,5.27,5.09,105048.382812,56990648.000000,16922096.000000,1.000000
20231110,5.21,5.16,5.21,5.13,71455.000000,38641372.000000,16922096.000000,1.000000
20231113,5.18,5.2,5.21,5.14,53977.699219,29329758.000000,16922096.000000,0.000000
20231114,5.2,5.22,5.24,5.17,72875.929688,39806028.000000,16922096.000000,0.000000
20231115,5.26,5.31,5.32,5.16,110755.992188,60804888.000000,16922096.000000,0.000000
20231116,5.37,5.74,5.87,5.34,677488.312500,401043456.000000,16922096.000000,0.000000
20231117,5.65,5.84,6,5.65,738593.437500,447723552.000000,16922096.000000,0.000000
20231120,5.83,5.77,5.93,5.69,547363.250000,328670656.000000,16922096.000000,0.000000
20231121,5.77,5.67,5.77,5.65,333552.250000,198161744.000000,16922096.000000,0.000000
20231122,5.65,5.52,5.66,5.5,224948.437500,130674648.000000,16922096.000000,1.000000
20231123,5.51,5.65,5.68,5.51,199301.203125,116937472.000000,16922096.000000,0.000000
20231124,5.67,5.64,5.78,5.62,231802.187500,137557312.000000,16922096.000000,0.000000
20231127,5.69,5.72,5.77,5.58,229907.484375,136451664.000000,16922096.000000,0.000000
20231128,5.71,5.92,5.94,5.66,335062.812500,203024752.000000,16922096.000000,0.000000
20231129,5.85,5.75,5.91,5.74,408389.312500,247077504.000000,16922096.000000,0.000000
20231130,5.69,5.71,5.84,5.63,232031.234375,138512032.000000,16922096.000000,0.000000
20231201,5.69,5.63,5.74,5.59,153085.578125,90206072.000000,16922096.000000,1.000000
20231204,5.66,5.65,5.7,5.62,123162.640625,72673952.000000,16922096.000000,0.000000
20231205,5.65,5.55,5.66,5.55,109149.429688,63651904.000000,16922096.000000,0.000000
20231206,5.55,5.54,5.62,5.5,97693.203125,56792868.000000,16922096.000000,0.000000
20231207,5.53,5.45,5.55,5.43,113151.343750,64663520.000000,16922096.000000,1.000000
